cnty	ProvinceState	CountryRegion	reportdt	latfill	longfill	confirmed	deaths	recovered	statename
(null)	"Madison, WI"	"US"	"2020-03-03"	43.073100000000000	-89.401200000000000	7	0	7	"Wisconsin"
(null)	"Madison, WI"	"US"	"2020-02-05"	43.073100000000000	-89.401200000000000	27	0	0	"Wisconsin"
"Randolph"	"Alabama"	"US"	"2020-03-31"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Madison"	"Alabama"	"US"	"2020-03-30"	34.901718750000000	0E-15	91	1	0	"Alabama"
"Calhoun"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Blount"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Walker"	"Alabama"	"US"	"2020-04-02"	34.901718750000000	0E-15	34	0	0	"Alabama"
"Cullman"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	7	0	0	"Alabama"
"Dale"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Lowndes"	"Alabama"	"US"	"2020-03-28"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Dale"	"Alabama"	"US"	"2020-03-30"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Houston"	"Alabama"	"US"	"2020-04-01"	34.901718750000000	0E-15	8	0	0	"Alabama"
"Lawrence"	"Alabama"	"US"	"2020-03-26"	34.901718750000000	0E-15	3	0	0	"Alabama"
"Clarke"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Monroe"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Barbour"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Monroe"	"Alabama"	"US"	"2020-03-31"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Houston"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Lamar"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Perry"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Washington"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	4	0	0	"Alabama"
"Henry"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Barbour"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Conecuh"	"Alabama"	"US"	"2020-04-02"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Marshall"	"Alabama"	"US"	"2020-03-28"	34.901718750000000	0E-15	4	0	0	"Alabama"
"Crenshaw"	"Alabama"	"US"	"2020-03-28"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Shelby"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	17	0	0	"Alabama"
"Shelby"	"Alabama"	"US"	"2020-04-03"	34.901718750000000	0E-15	109	4	0	"Alabama"
"Marion"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	3	0	0	"Alabama"
"Sumter"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Lauderdale"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	12	1	0	"Alabama"
"Butler"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Chambers"	"Alabama"	"US"	"2020-03-26"	34.901718750000000	0E-15	13	0	0	"Alabama"
"Calhoun"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Russell"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Conecuh"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Clarke"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Dale"	"Alabama"	"US"	"2020-03-28"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Calhoun"	"Alabama"	"US"	"2020-03-31"	34.901718750000000	0E-15	9	0	0	"Alabama"
"Wilcox"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Greene"	"Alabama"	"US"	"2020-04-03"	34.901718750000000	0E-15	5	0	0	"Alabama"
"Greene"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Elmore"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	6	0	0	"Alabama"
"Lawrence"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Shelby"	"Alabama"	"US"	"2020-04-01"	34.901718750000000	0E-15	88	3	0	"Alabama"
"Colbert"	"Alabama"	"US"	"2020-03-28"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Etowah"	"Alabama"	"US"	"2020-04-02"	34.901718750000000	0E-15	13	1	0	"Alabama"
"Fayette"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Henry"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	0	0	0	"Alabama"
"DeKalb"	"Alabama"	"US"	"2020-03-24"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Bibb"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Randolph"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Geneva"	"Alabama"	"US"	"2020-03-24"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Sumter"	"Alabama"	"US"	"2020-04-03"	34.901718750000000	0E-15	7	0	0	"Alabama"
"Escambia"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Marion"	"Alabama"	"US"	"2020-03-31"	34.901718750000000	0E-15	9	0	0	"Alabama"
"Tuscaloosa"	"Alabama"	"US"	"2020-04-03"	34.901718750000000	0E-15	41	0	0	"Alabama"
"Jefferson"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	177	0	0	"Alabama"
"Lawrence"	"Alabama"	"US"	"2020-03-31"	34.901718750000000	0E-15	3	0	0	"Alabama"
"Pickens"	"Alabama"	"US"	"2020-03-28"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Morgan"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	17	0	0	"Alabama"
"Washington"	"Alabama"	"US"	"2020-04-02"	34.901718750000000	0E-15	3	1	0	"Alabama"
"Russell"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Colbert"	"Alabama"	"US"	"2020-03-31"	34.901718750000000	0E-15	4	0	0	"Alabama"
"Bibb"	"Alabama"	"US"	"2020-03-28"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Monroe"	"Alabama"	"US"	"2020-04-03"	34.901718750000000	0E-15	5	0	0	"Alabama"
"Franklin"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Autauga"	"Alabama"	"US"	"2020-04-01"	34.901718750000000	0E-15	8	0	0	"Alabama"
"Crenshaw"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Calhoun"	"Alabama"	"US"	"2020-03-24"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Blount"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	5	0	0	"Alabama"
"Cleburne"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Clay"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Cullman"	"Alabama"	"US"	"2020-04-01"	34.901718750000000	0E-15	9	1	0	"Alabama"
"Crenshaw"	"Alabama"	"US"	"2020-03-26"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Chilton"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Cleburne"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Escambia"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Randolph"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Jackson"	"Alabama"	"US"	"2020-04-02"	34.901718750000000	0E-15	9	1	0	"Alabama"
"Limestone"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Covington"	"Alabama"	"US"	"2020-03-30"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Sumter"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Dallas"	"Alabama"	"US"	"2020-04-01"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Crenshaw"	"Alabama"	"US"	"2020-04-02"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Geneva"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Greene"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Pickens"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Colbert"	"Alabama"	"US"	"2020-03-24"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Russell"	"Alabama"	"US"	"2020-03-28"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Lawrence"	"Alabama"	"US"	"2020-04-03"	34.901718750000000	0E-15	4	0	0	"Alabama"
"Limestone"	"Alabama"	"US"	"2020-04-03"	34.901718750000000	0E-15	30	0	0	"Alabama"
"Choctaw"	"Alabama"	"US"	"2020-03-28"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Calhoun"	"Alabama"	"US"	"2020-03-28"	34.901718750000000	0E-15	3	0	0	"Alabama"
"Etowah"	"Alabama"	"US"	"2020-03-30"	34.901718750000000	0E-15	6	0	0	"Alabama"
"Morgan"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	9	0	0	"Alabama"
"Shelby"	"Alabama"	"US"	"2020-03-30"	34.901718750000000	0E-15	79	0	0	"Alabama"
"Morgan"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Perry"	"Alabama"	"US"	"2020-03-30"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Morgan"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	5	0	0	"Alabama"
"Lawrence"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	3	0	0	"Alabama"
"Bibb"	"Alabama"	"US"	"2020-04-03"	34.901718750000000	0E-15	4	0	0	"Alabama"
"DeKalb"	"Alabama"	"US"	"2020-03-26"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Perry"	"Alabama"	"US"	"2020-03-28"	34.901718750000000	0E-15	0	0	0	"Alabama"
"St. Clair"	"Alabama"	"US"	"2020-04-03"	34.901718750000000	0E-15	23	0	0	"Alabama"
"Coosa"	"Alabama"	"US"	"2020-03-30"	34.901718750000000	0E-15	3	0	0	"Alabama"
"Tallapoosa"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	8	0	0	"Alabama"
"Jackson"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Chilton"	"Alabama"	"US"	"2020-03-31"	34.901718750000000	0E-15	11	0	0	"Alabama"
"Autauga"	"Alabama"	"US"	"2020-03-28"	34.901718750000000	0E-15	6	0	0	"Alabama"
"Hale"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Cherokee"	"Alabama"	"US"	"2020-04-03"	34.901718750000000	0E-15	5	0	0	"Alabama"
"Henry"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Franklin"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	3	0	0	"Alabama"
"Lauderdale"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	6	0	0	"Alabama"
"Washington"	"Alabama"	"US"	"2020-03-30"	34.901718750000000	0E-15	4	0	0	"Alabama"
"Madison"	"Alabama"	"US"	"2020-04-01"	34.901718750000000	0E-15	105	1	0	"Alabama"
"Lee"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	40	0	0	"Alabama"
"Butler"	"Alabama"	"US"	"2020-03-28"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Etowah"	"Alabama"	"US"	"2020-04-01"	34.901718750000000	0E-15	10	1	0	"Alabama"
"Mobile"	"Alabama"	"US"	"2020-04-01"	34.901718750000000	0E-15	56	3	0	"Alabama"
"Washington"	"Alabama"	"US"	"2020-03-24"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Elmore"	"Alabama"	"US"	"2020-04-01"	34.901718750000000	0E-15	14	0	0	"Alabama"
"Dallas"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Baldwin"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Bullock"	"Alabama"	"US"	"2020-03-26"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Jefferson"	"Alabama"	"US"	"2020-03-26"	34.901718750000000	0E-15	159	0	0	"Alabama"
"Conecuh"	"Alabama"	"US"	"2020-03-24"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Autauga"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	6	0	0	"Alabama"
"Cullman"	"Alabama"	"US"	"2020-03-30"	34.901718750000000	0E-15	8	0	0	"Alabama"
"Macon"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Winston"	"Alabama"	"US"	"2020-03-28"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Clarke"	"Alabama"	"US"	"2020-03-28"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Henry"	"Alabama"	"US"	"2020-04-03"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Chilton"	"Alabama"	"US"	"2020-04-02"	34.901718750000000	0E-15	14	0	0	"Alabama"
"Elmore"	"Alabama"	"US"	"2020-03-26"	34.901718750000000	0E-15	10	0	0	"Alabama"
"Marion"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Cherokee"	"Alabama"	"US"	"2020-04-01"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Franklin"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Barbour"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Jackson"	"Alabama"	"US"	"2020-03-24"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Dale"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Talladega"	"Alabama"	"US"	"2020-03-24"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Calhoun"	"Alabama"	"US"	"2020-03-30"	34.901718750000000	0E-15	8	0	0	"Alabama"
"Cleburne"	"Alabama"	"US"	"2020-04-03"	34.901718750000000	0E-15	7	0	0	"Alabama"
"Wilcox"	"Alabama"	"US"	"2020-03-24"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Bibb"	"Alabama"	"US"	"2020-03-24"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Pickens"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Tallapoosa"	"Alabama"	"US"	"2020-03-26"	34.901718750000000	0E-15	4	0	0	"Alabama"
"Crenshaw"	"Alabama"	"US"	"2020-03-31"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Colbert"	"Alabama"	"US"	"2020-04-03"	34.901718750000000	0E-15	5	0	0	"Alabama"
"Chilton"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	6	0	0	"Alabama"
"Coffee"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Lowndes"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Hale"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Hale"	"Alabama"	"US"	"2020-04-03"	34.901718750000000	0E-15	3	0	0	"Alabama"
"Pickens"	"Alabama"	"US"	"2020-03-31"	34.901718750000000	0E-15	4	0	0	"Alabama"
"Houston"	"Alabama"	"US"	"2020-04-02"	34.901718750000000	0E-15	9	0	0	"Alabama"
"Coosa"	"Alabama"	"US"	"2020-03-24"	34.901718750000000	0E-15	0	0	0	"Alabama"
"St. Clair"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	9	0	0	"Alabama"
"Morgan"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Lamar"	"Alabama"	"US"	"2020-03-30"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Crenshaw"	"Alabama"	"US"	"2020-04-01"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Baldwin"	"Alabama"	"US"	"2020-03-28"	34.901718750000000	0E-15	10	0	0	"Alabama"
"Chambers"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	2	0	0	"Alabama"
"DeKalb"	"Alabama"	"US"	"2020-04-01"	34.901718750000000	0E-15	5	0	0	"Alabama"
"Tuscaloosa"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	7	0	0	"Alabama"
"Pike"	"Alabama"	"US"	"2020-03-28"	34.901718750000000	0E-15	4	0	0	"Alabama"
"Greene"	"Alabama"	"US"	"2020-04-02"	34.901718750000000	0E-15	4	0	0	"Alabama"
"Pike"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Cleburne"	"Alabama"	"US"	"2020-04-01"	34.901718750000000	0E-15	6	0	0	"Alabama"
"Marshall"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Bibb"	"Alabama"	"US"	"2020-03-31"	34.901718750000000	0E-15	3	0	0	"Alabama"
"Greene"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Mobile"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	10	0	0	"Alabama"
"Chilton"	"Alabama"	"US"	"2020-04-03"	34.901718750000000	0E-15	15	0	0	"Alabama"
"Escambia"	"Alabama"	"US"	"2020-04-02"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Wilcox"	"Alabama"	"US"	"2020-04-01"	34.901718750000000	0E-15	3	0	0	"Alabama"
"Cullman"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Coffee"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Baldwin"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	5	0	0	"Alabama"
"Cleburne"	"Alabama"	"US"	"2020-03-24"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Coosa"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Marengo"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Chambers"	"Alabama"	"US"	"2020-03-28"	34.901718750000000	0E-15	17	0	0	"Alabama"
"Chilton"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	7	0	0	"Alabama"
"Greene"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	3	0	0	"Alabama"
"Bibb"	"Alabama"	"US"	"2020-03-26"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Macon"	"Alabama"	"US"	"2020-03-24"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Escambia"	"Alabama"	"US"	"2020-03-31"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Clarke"	"Alabama"	"US"	"2020-03-26"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Butler"	"Alabama"	"US"	"2020-03-26"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Jefferson"	"Alabama"	"US"	"2020-03-24"	34.901718750000000	0E-15	91	0	0	"Alabama"
"Chilton"	"Alabama"	"US"	"2020-03-28"	34.901718750000000	0E-15	7	0	0	"Alabama"
"Shelby"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	66	0	0	"Alabama"
"Franklin"	"Alabama"	"US"	"2020-03-24"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Clarke"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Cherokee"	"Alabama"	"US"	"2020-04-02"	34.901718750000000	0E-15	4	0	0	"Alabama"
"Mobile"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	40	1	0	"Alabama"
"St. Clair"	"Alabama"	"US"	"2020-04-01"	34.901718750000000	0E-15	18	0	0	"Alabama"
"Dallas"	"Alabama"	"US"	"2020-04-03"	34.901718750000000	0E-15	7	0	0	"Alabama"
"St. Clair"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	3	0	0	"Alabama"
"Pickens"	"Alabama"	"US"	"2020-03-30"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Winston"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Randolph"	"Alabama"	"US"	"2020-04-03"	34.901718750000000	0E-15	10	1	0	"Alabama"
"Autauga"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	4	0	0	"Alabama"
"Lauderdale"	"Alabama"	"US"	"2020-04-01"	34.901718750000000	0E-15	12	1	0	"Alabama"
"Elmore"	"Alabama"	"US"	"2020-04-02"	34.901718750000000	0E-15	17	0	0	"Alabama"
"Chambers"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Shelby"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	79	0	0	"Alabama"
"Marshall"	"Alabama"	"US"	"2020-04-01"	34.901718750000000	0E-15	6	0	0	"Alabama"
"Perry"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Randolph"	"Alabama"	"US"	"2020-04-01"	34.901718750000000	0E-15	5	0	0	"Alabama"
"Tuscaloosa"	"Alabama"	"US"	"2020-03-28"	34.901718750000000	0E-15	22	0	0	"Alabama"
"Blount"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Lauderdale"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Russell"	"Alabama"	"US"	"2020-04-03"	34.901718750000000	0E-15	4	0	0	"Alabama"
"Walker"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	30	0	0	"Alabama"
"Madison"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	35	0	0	"Alabama"
"Choctaw"	"Alabama"	"US"	"2020-04-03"	34.901718750000000	0E-15	4	0	0	"Alabama"
"Franklin"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Blount"	"Alabama"	"US"	"2020-04-01"	34.901718750000000	0E-15	5	0	0	"Alabama"
"Fayette"	"Alabama"	"US"	"2020-04-02"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Tuscaloosa"	"Alabama"	"US"	"2020-04-02"	34.901718750000000	0E-15	34	0	0	"Alabama"
"Macon"	"Alabama"	"US"	"2020-03-31"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Randolph"	"Alabama"	"US"	"2020-03-28"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Tuscaloosa"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	15	0	0	"Alabama"
"Coosa"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	3	0	0	"Alabama"
"Baldwin"	"Alabama"	"US"	"2020-03-30"	34.901718750000000	0E-15	18	1	0	"Alabama"
"Morgan"	"Alabama"	"US"	"2020-03-28"	34.901718750000000	0E-15	15	0	0	"Alabama"
"Autauga"	"Alabama"	"US"	"2020-04-02"	34.901718750000000	0E-15	10	0	0	"Alabama"
"Morgan"	"Alabama"	"US"	"2020-04-02"	34.901718750000000	0E-15	21	0	0	"Alabama"
"Escambia"	"Alabama"	"US"	"2020-03-26"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Jackson"	"Alabama"	"US"	"2020-04-01"	34.901718750000000	0E-15	8	1	0	"Alabama"
"Lamar"	"Alabama"	"US"	"2020-04-01"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Geneva"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Madison"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	47	1	0	"Alabama"
"Coffee"	"Alabama"	"US"	"2020-03-24"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Baldwin"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	4	0	0	"Alabama"
"Crenshaw"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Wilcox"	"Alabama"	"US"	"2020-03-30"	34.901718750000000	0E-15	2	0	0	"Alabama"
"Covington"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Covington"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Bullock"	"Alabama"	"US"	"2020-03-27"	34.901718750000000	0E-15	2	0	0	"Alabama"
"St. Clair"	"Alabama"	"US"	"2020-03-31"	34.901718750000000	0E-15	15	0	0	"Alabama"
"Lamar"	"Alabama"	"US"	"2020-04-03"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Shelby"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	22	0	0	"Alabama"
"Macon"	"Alabama"	"US"	"2020-04-01"	34.901718750000000	0E-15	1	0	0	"Alabama"
"Cherokee"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Covington"	"Alabama"	"US"	"2020-03-24"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Barbour"	"Alabama"	"US"	"2020-03-30"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Coffee"	"Alabama"	"US"	"2020-04-03"	34.901718750000000	0E-15	5	0	0	"Alabama"
"Baldwin"	"Alabama"	"US"	"2020-03-31"	34.901718750000000	0E-15	19	1	0	"Alabama"
"Lowndes"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Bullock"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	0	0	0	"Alabama"
"Elmore"	"Alabama"	"US"	"2020-04-03"	34.901718750000000	0E-15	19	0	0	"Alabama"
