cnty	ProvinceState	CountryRegion	reportdt	latfill	longfill	confirmed	deaths	recovered
"Nelson"	"North Dakota"	"US"	"2020-03-27"	48.814938700000006	0E-15	0	0	0
"Pulaski"	"Illinois"	"US"	"2020-03-27"	42.365423730000000	0E-15	0	0	0
"Lafayette"	"Louisiana"	"US"	"2020-03-27"	32.831210590000000	0E-15	44	0	0
"Carter"	"Kentucky"	"US"	"2020-03-24"	38.970651420000000	0E-15	0	0	0
"Newton"	"Indiana"	"US"	"2020-04-01"	41.644238680000000	0E-15	1	0	0
"Prairie"	"Arkansas"	"US"	"2020-03-22"	36.381771050000000	0E-15	0	0	0
"Palo Alto"	"Iowa"	"US"	"2020-03-27"	43.381078620000000	0E-15	0	0	0
"Roane"	"West Virginia"	"US"	"2020-03-22"	40.519438590000000	-77.860141470000000	0	0	0
(null)	(null)	"Germany"	"2020-03-30"	51.165691000000000	10.451526000000000	66885	645	13500
"Massac"	"Illinois"	"US"	"2020-03-30"	42.365423730000000	0E-15	0	0	0
"Laurens"	"Georgia"	"US"	"2020-03-29"	34.913691880000000	0E-15	9	0	0
"Lawrence"	"South Dakota"	"US"	"2020-03-23"	45.770749150000000	-96.655782800000000	0	0	0
"Pipestone"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0
"Adair"	"Missouri"	"US"	"2020-03-28"	40.479455880000000	0E-15	1	0	0
"Webster"	"Louisiana"	"US"	"2020-04-03"	32.831210590000000	0E-15	23	2	0
"Sullivan"	"New York"	"US"	"2020-03-27"	44.745309050000000	0E-15	64	0	0
"Knott"	"Kentucky"	"US"	"2020-03-22"	38.970651420000000	0E-15	0	0	0
"Ashtabula"	"Ohio"	"US"	"2020-04-03"	41.708603320000000	-80.748302180000000	9	0	0
"Cass"	"North Dakota"	"US"	"2020-03-23"	48.814938700000006	0E-15	1	0	0
"West Feliciana"	"Louisiana"	"US"	"2020-03-27"	32.831210590000000	0E-15	0	0	0
"Montgomery"	"Iowa"	"US"	"2020-04-03"	43.381078620000000	0E-15	1	0	0
"Anson"	"North Carolina"	"US"	"2020-03-24"	36.493608620000000	0E-15	0	0	0
"Clay"	"South Dakota"	"US"	"2020-03-31"	45.770749150000000	-96.655782800000000	3	0	0
"Noble"	"Ohio"	"US"	"2020-03-24"	41.708603320000000	-80.748302180000000	0	0	0
(null)	(null)	"Singapore"	"2020-03-08"	1.352100000000000	103.833300000000000	300	0	156
"Shannon"	"Missouri"	"US"	"2020-03-29"	40.479455880000000	0E-15	0	0	0
"Licking"	"Ohio"	"US"	"2020-03-25"	41.708603320000000	-80.748302180000000	3	0	0
"Curry"	"New Mexico"	"US"	"2020-03-31"	36.605697020000000	-103.346887599999990	3	0	0
"Monroe"	"Wisconsin"	"US"	"2020-04-02"	46.528687680000000	0E-15	3	0	0
(null)	(null)	"Papua New Guinea"	"2020-03-24"	-6.314993000000000	143.955550000000000	1	0	0
"Burleson"	"Texas"	"US"	"2020-03-24"	36.278291050000000	-93.744088130000000	0	0	0
"Hudson"	"New Jersey"	"US"	"2020-03-25"	41.138915920000000	0E-15	260	1	0
"Day"	"South Dakota"	"US"	"2020-03-29"	45.770749150000000	-96.655782800000000	0	0	0
"Custer"	"Oklahoma"	"US"	"2020-04-01"	36.835326550000000	0E-15	4	0	0
"Roanoke City"	"Virginia"	"US"	"2020-04-01"	39.201725820000000	0E-15	6	0	0
"Catahoula"	"Louisiana"	"US"	"2020-03-27"	32.831210590000000	0E-15	1	1	0
"Carroll"	"Tennessee"	"US"	"2020-03-29"	36.556065290000000	0E-15	5	0	0
"Linn"	"Oregon"	"US"	"2020-03-22"	45.997128890000000	-117.183537999999980	19	1	0
"Sumner"	"Tennessee"	"US"	"2020-03-25"	36.556065290000000	0E-15	36	0	0
"Iowa"	"Iowa"	"US"	"2020-04-03"	43.381078620000000	0E-15	5	0	0
"Hartley"	"Texas"	"US"	"2020-03-30"	36.278291050000000	-93.744088130000000	0	0	0
"Wabash"	"Illinois"	"US"	"2020-03-22"	42.365423730000000	0E-15	0	0	0
"Barnstable"	"Massachusetts"	"US"	"2020-04-03"	42.668762600000000	0E-15	314	6	0
"Warren"	"Tennessee"	"US"	"2020-03-30"	36.556065290000000	0E-15	0	0	0
"Cullman"	"Alabama"	"US"	"2020-03-24"	34.901718750000000	0E-15	3	0	0
(null)	"British Columbia"	"Canada"	"2020-03-15"	53.726700000000000	-123.120700000000000	73	1	4
"Waupaca"	"Wisconsin"	"US"	"2020-04-01"	46.528687680000000	0E-15	2	1	0
"Colbert"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	0	0	0
"Jefferson"	"Georgia"	"US"	"2020-04-03"	34.913691880000000	0E-15	2	0	0
"Oakland"	"Michigan"	"US"	"2020-03-22"	47.631976530000000	0E-15	277	2	0
"Nodaway"	"Missouri"	"US"	"2020-03-22"	40.479455880000000	0E-15	0	0	0
"Brevard"	"Florida"	"US"	"2020-03-31"	30.867474790000000	0E-15	37	0	0
"Hennepin"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	141	0	0
"Honolulu"	"Hawaii"	"US"	"2020-03-30"	22.039350370000000	0E-15	123	0	0
"Spalding"	"Georgia"	"US"	"2020-03-31"	34.913691880000000	0E-15	13	0	0
(null)	(null)	"Malaysia"	"2020-03-27"	4.210484000000000	101.975766000000010	2161	26	259
"DeKalb"	"Alabama"	"US"	"2020-03-31"	34.901718750000000	0E-15	4	0	0
"Jasper"	"Missouri"	"US"	"2020-04-02"	40.479455880000000	0E-15	7	0	0
"La Paz"	"Arizona"	"US"	"2020-03-31"	35.838834290000000	0E-15	2	0	0
"Charles"	"Maryland"	"US"	"2020-03-31"	39.623576280000000	0E-15	40	1	0
"Henry"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	0	0	0
"Prince William"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	36	0	0
(null)	"Guangxi"	"China"	"2020-01-29"	23.829800000000000	108.788100000000000	58	0	2
"Wexford"	"Michigan"	"US"	"2020-03-26"	47.631976530000000	0E-15	1	0	0
"Cowley"	"Kansas"	"US"	"2020-03-22"	39.827996320000000	-94.763782250000000	0	0	0
(null)	(null)	"Madagascar"	"2020-03-30"	-18.766947000000000	46.869107000000000	43	0	0
"Clinton"	"New York"	"US"	"2020-04-02"	44.745309050000000	0E-15	25	0	0
(null)	(null)	"Bangladesh"	"2020-03-13"	23.685000000000000	90.356300000000000	3	0	0
"St. Lucie"	"Florida"	"US"	"2020-03-29"	30.867474790000000	0E-15	23	1	0
"Knox"	"Illinois"	"US"	"2020-03-28"	42.365423730000000	0E-15	0	0	0
"Windham"	"Vermont"	"US"	"2020-03-28"	44.856276050000000	0E-15	9	0	0
"Noxubee"	"Mississippi"	"US"	"2020-03-31"	34.880844630000000	0E-15	3	0	0
"Murray"	"Georgia"	"US"	"2020-04-02"	34.913691880000000	0E-15	6	0	0
"Stewart"	"Georgia"	"US"	"2020-03-24"	34.913691880000000	0E-15	0	0	0
"Antelope"	"Nebraska"	"US"	"2020-04-03"	42.899727400000000	0E-15	1	0	0
"Geary"	"Kansas"	"US"	"2020-03-26"	39.827996320000000	-94.763782250000000	0	0	0
"Monroe"	"Georgia"	"US"	"2020-04-02"	34.913691880000000	0E-15	6	0	0
(null)	"Henan"	"China"	"2020-02-21"	33.882000000000000	113.614000000000000	1267	19	736
"Nowata"	"Oklahoma"	"US"	"2020-04-03"	36.835326550000000	0E-15	7	0	0
"Meriwether"	"Georgia"	"US"	"2020-03-22"	34.913691880000000	0E-15	0	0	0
(null)	(null)	"Saint Barthelemy"	"2020-03-09"	17.900000000000000	-62.833300000000000	2	0	0
"Skamania"	"Washington"	"US"	"2020-03-25"	48.822279760000000	0E-15	0	0	0
"Carroll"	"Illinois"	"US"	"2020-03-26"	42.365423730000000	0E-15	0	0	0
"Evangeline"	"Louisiana"	"US"	"2020-03-28"	32.831210590000000	0E-15	4	0	0
"Harrison"	"Ohio"	"US"	"2020-03-23"	41.708603320000000	-80.748302180000000	0	0	0
(null)	(null)	"Algeria"	"2020-03-15"	28.033900000000000	1.659600000000000	48	4	12
"Sully"	"South Dakota"	"US"	"2020-03-29"	45.770749150000000	-96.655782800000000	0	0	0
"Lincoln"	"Mississippi"	"US"	"2020-04-01"	34.880844630000000	0E-15	13	0	0
"Randolph"	"West Virginia"	"US"	"2020-04-02"	40.519438590000000	-77.860141470000000	2	0	0
(null)	(null)	"Algeria"	"2020-03-28"	28.033900000000000	1.659600000000000	454	29	31
"Boone"	"Illinois"	"US"	"2020-03-22"	42.365423730000000	0E-15	0	0	0
(null)	(null)	"Guatemala"	"2020-04-02"	15.783500000000000	-90.230800000000000	47	1	12
(null)	"Henan"	"China"	"2020-02-08"	33.882000000000000	113.614000000000000	981	4	116
"Roosevelt"	"Montana"	"US"	"2020-03-22"	48.784200290000000	0E-15	1	0	0
"Pulaski"	"Indiana"	"US"	"2020-03-22"	41.644238680000000	0E-15	0	0	0
"Laurel"	"Kentucky"	"US"	"2020-03-25"	38.970651420000000	0E-15	1	0	0
"Loudon"	"Tennessee"	"US"	"2020-03-26"	36.556065290000000	0E-15	6	0	0
"Sioux"	"North Dakota"	"US"	"2020-03-22"	48.814938700000006	0E-15	0	0	0
"Aiken"	"South Carolina"	"US"	"2020-03-27"	35.051222510000000	-78.995552930000000	6	0	0
"Winston"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	0	0	0
"Crawford"	"Wisconsin"	"US"	"2020-03-25"	46.528687680000000	0E-15	0	0	0
(null)	"Alberta"	"Canada"	"2020-03-23"	53.933300000000000	-116.576500000000000	301	1	0
"Schuylkill"	"Pennsylvania"	"US"	"2020-03-25"	41.992538290000000	-75.032081060000000	7	0	0
"Allamakee"	"Iowa"	"US"	"2020-04-02"	43.381078620000000	0E-15	15	1	0
"Madison"	"Kentucky"	"US"	"2020-03-29"	38.970651420000000	0E-15	7	0	0
"Lamar"	"Alabama"	"US"	"2020-03-24"	34.901718750000000	0E-15	1	0	0
"Obion"	"Tennessee"	"US"	"2020-03-23"	36.556065290000000	0E-15	0	0	0
"Saline"	"Arkansas"	"US"	"2020-03-25"	36.381771050000000	0E-15	4	0	0
"St. John the Baptist"	"Louisiana"	"US"	"2020-03-29"	32.831210590000000	0E-15	57	5	0
(null)	(null)	"Algeria"	"2020-03-02"	28.033900000000000	1.659600000000000	3	0	0
(null)	"Henan"	"China"	"2020-01-26"	33.882000000000000	113.614000000000000	83	1	0
"Onondaga"	"New York"	"US"	"2020-03-24"	44.745309050000000	0E-15	60	1	0
"Bowie"	"Texas"	"US"	"2020-03-30"	36.278291050000000	-93.744088130000000	4	0	0
"Lipscomb"	"Texas"	"US"	"2020-03-30"	36.278291050000000	-93.744088130000000	0	0	0
"Hamlin"	"South Dakota"	"US"	"2020-03-25"	45.770749150000000	-96.655782800000000	0	0	0
"Beaufort"	"North Carolina"	"US"	"2020-03-28"	36.493608620000000	0E-15	3	0	0
"Wabash"	"Indiana"	"US"	"2020-03-30"	41.644238680000000	0E-15	1	0	0
"Newport News"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	8	1	0
"Henderson"	"North Carolina"	"US"	"2020-03-28"	36.493608620000000	0E-15	9	0	0
"Willacy"	"Texas"	"US"	"2020-03-28"	36.278291050000000	-93.744088130000000	1	0	0
"Carter"	"Missouri"	"US"	"2020-03-29"	40.479455880000000	0E-15	2	0	0
"Jefferson Davis"	"Mississippi"	"US"	"2020-03-24"	34.880844630000000	0E-15	0	0	0
"LaGrange"	"Indiana"	"US"	"2020-03-25"	41.644238680000000	0E-15	0	0	0
(null)	(null)	"Israel"	"2020-03-12"	31.046100000000000	35.000000000000000	131	0	4
"Luzerne"	"Pennsylvania"	"US"	"2020-03-30"	41.992538290000000	-75.032081060000000	150	3	0
(null)	"Guizhou"	"China"	"2020-03-17"	26.815400000000000	106.874800000000000	147	2	144
"Crisp"	"Georgia"	"US"	"2020-03-26"	34.913691880000000	0E-15	4	0	0
"Crook"	"Oregon"	"US"	"2020-03-22"	45.997128890000000	-117.183537999999980	0	0	0
"Daggett"	"Utah"	"US"	"2020-03-27"	41.723305870000000	0E-15	0	0	0
"Granville"	"North Carolina"	"US"	"2020-03-26"	36.493608620000000	0E-15	1	0	0
"Pershing"	"Nevada"	"US"	"2020-03-26"	41.406921860000000	0E-15	0	0	0
"McIntosh"	"Georgia"	"US"	"2020-04-01"	34.913691880000000	0E-15	1	0	0
"Lake"	"Montana"	"US"	"2020-04-01"	48.784200290000000	0E-15	4	0	0
"Wilkinson"	"Mississippi"	"US"	"2020-03-30"	34.880844630000000	0E-15	12	2	0
"Kearney"	"Nebraska"	"US"	"2020-03-28"	42.899727400000000	0E-15	1	0	0
"Forsyth"	"Georgia"	"US"	"2020-03-31"	34.913691880000000	0E-15	47	1	0
(null)	"Gansu"	"China"	"2020-03-25"	37.809900000000000	101.058300000000000	136	2	121
"Kauai"	"Hawaii"	"US"	"2020-04-03"	22.039350370000000	0E-15	13	0	0
(null)	"Guizhou"	"China"	"2020-02-20"	26.815400000000000	106.874800000000000	146	2	72
"Gila"	"Arizona"	"US"	"2020-03-30"	35.838834290000000	0E-15	1	0	0
"Madison"	"North Carolina"	"US"	"2020-03-28"	36.493608620000000	0E-15	0	0	0
"Madison"	"Nebraska"	"US"	"2020-04-03"	42.899727400000000	0E-15	5	0	0
(null)	"Guizhou"	"China"	"2020-01-25"	26.815400000000000	106.874800000000000	4	0	0
"Teton"	"Idaho"	"US"	"2020-03-23"	48.766847610000000	-111.205677300000000	2	0	0
"Meade"	"South Dakota"	"US"	"2020-03-22"	45.770749150000000	-96.655782800000000	0	0	0
"Crenshaw"	"Alabama"	"US"	"2020-03-24"	34.901718750000000	0E-15	0	0	0
"Attala"	"Mississippi"	"US"	"2020-04-03"	34.880844630000000	0E-15	14	0	0
"Citrus"	"Florida"	"US"	"2020-03-24"	30.867474790000000	0E-15	9	0	0
"Drew"	"Arkansas"	"US"	"2020-03-26"	36.381771050000000	0E-15	1	0	0
"Lake"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0
(null)	"Guizhou"	"China"	"2020-02-07"	26.815400000000000	106.874800000000000	81	1	6
"Pemiscot"	"Missouri"	"US"	"2020-03-28"	40.479455880000000	0E-15	1	0	0
"Colorado"	"Texas"	"US"	"2020-03-29"	36.278291050000000	-93.744088130000000	0	0	0
"Logan"	"Colorado"	"US"	"2020-03-29"	40.875954120000000	0E-15	5	0	0
"Lincoln"	"New Mexico"	"US"	"2020-03-26"	36.605697020000000	-103.346887599999990	0	0	0
"Edwards"	"Texas"	"US"	"2020-03-30"	36.278291050000000	-93.744088130000000	0	0	0
(null)	"Jiangsu"	"China"	"2020-02-16"	32.971100000000000	119.455000000000000	617	0	218
"Crittenden"	"Kentucky"	"US"	"2020-03-28"	38.970651420000000	0E-15	0	0	0
"Bronx"	"New York"	"US"	"2020-03-22"	44.745309050000000	0E-15	0	0	0
(null)	(null)	"Portugal"	"2020-03-27"	39.399900000000000	-8.224500000000000	4268	76	43
"Parker"	"Texas"	"US"	"2020-03-28"	36.278291050000000	-93.744088130000000	4	0	0
"Howell"	"Missouri"	"US"	"2020-03-28"	40.479455880000000	0E-15	0	0	0
"Pottawattamie"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	3	0	0
"Virginia Beach"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	17	0	0
"Franklin"	"Idaho"	"US"	"2020-03-22"	48.766847610000000	-111.205677300000000	0	0	0
"Jackson"	"Kentucky"	"US"	"2020-03-24"	38.970651420000000	0E-15	0	0	0
(null)	(null)	"Qatar"	"2020-03-30"	25.354800000000000	51.183900000000000	693	1	51
(null)	"Jiangsu"	"China"	"2020-03-13"	32.971100000000000	119.455000000000000	1262	0	1260
"Boyle"	"Kentucky"	"US"	"2020-04-03"	38.970651420000000	0E-15	4	0	0
"Huntingdon"	"Pennsylvania"	"US"	"2020-03-28"	41.992538290000000	-75.032081060000000	1	0	0
"Durham"	"North Carolina"	"US"	"2020-03-24"	36.493608620000000	0E-15	71	0	0
"Rockingham"	"New Hampshire"	"US"	"2020-03-30"	44.690632650000000	0E-15	100	1	0
"Jackson"	"Louisiana"	"US"	"2020-03-25"	32.831210590000000	0E-15	1	0	0
"Franklin"	"Kentucky"	"US"	"2020-03-29"	38.970651420000000	0E-15	6	0	0
"Macon"	"Illinois"	"US"	"2020-03-30"	42.365423730000000	0E-15	2	0	0
(null)	(null)	"Cuba"	"2020-03-19"	22.000000000000000	-77.781200000000000	11	1	0
"Howard"	"Maryland"	"US"	"2020-03-27"	39.623576280000000	0E-15	62	0	0
"Northumberland"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	0	0	0
"Malheur"	"Oregon"	"US"	"2020-03-24"	45.997128890000000	-117.183537999999980	0	0	0
"Wilson"	"Texas"	"US"	"2020-03-29"	36.278291050000000	-93.744088130000000	2	0	0
"James City"	"Virginia"	"US"	"2020-03-27"	39.201725820000000	0E-15	55	2	0
"Gregg"	"Texas"	"US"	"2020-03-28"	36.278291050000000	-93.744088130000000	4	0	0
"Carbon"	"Pennsylvania"	"US"	"2020-03-24"	41.992538290000000	-75.032081060000000	1	0	0
"Erie"	"Pennsylvania"	"US"	"2020-04-03"	41.992538290000000	-75.032081060000000	17	0	0
"Lake"	"Illinois"	"US"	"2020-03-31"	42.365423730000000	0E-15	389	2	0
"Grainger"	"Tennessee"	"US"	"2020-03-23"	36.556065290000000	0E-15	0	0	0
"Live Oak"	"Texas"	"US"	"2020-04-02"	36.278291050000000	-93.744088130000000	3	0	0
"Ascension"	"Louisiana"	"US"	"2020-03-26"	32.831210590000000	0E-15	91	1	0
"Livingston"	"New York"	"US"	"2020-04-02"	44.745309050000000	0E-15	18	1	0
"Dunn"	"North Dakota"	"US"	"2020-03-23"	48.814938700000006	0E-15	0	0	0
(null)	"Jiangsu"	"China"	"2020-02-03"	32.971100000000000	119.455000000000000	271	0	8
(null)	(null)	"Cambodia"	"2020-03-18"	12.565700000000000	104.991000000000000	35	0	1
"Grand"	"Colorado"	"US"	"2020-04-03"	40.875954120000000	0E-15	4	0	0
"Monroe"	"Mississippi"	"US"	"2020-03-29"	34.880844630000000	0E-15	5	0	0
"Fort Bend"	"Texas"	"US"	"2020-03-25"	36.278291050000000	-93.744088130000000	46	0	0
(null)	(null)	"Fiji"	"2020-04-03"	-17.713400000000000	178.065000000000000	7	0	0
"Niagara"	"New York"	"US"	"2020-03-27"	44.745309050000000	0E-15	23	0	0
"Johnson"	"Kansas"	"US"	"2020-03-25"	39.827996320000000	-94.763782250000000	44	1	0
(null)	"Denmark"	"Denmark"	"2020-03-12"	56.263900000000000	9.501800000000000	615	0	1
"Daniels"	"Montana"	"US"	"2020-03-26"	48.784200290000000	0E-15	0	0	0
"Hempstead"	"Arkansas"	"US"	"2020-03-31"	36.381771050000000	0E-15	1	0	0
"Aleutians East"	"Alaska"	"US"	"2020-03-30"	69.314792160000000	0E-15	0	0	0
"Cocke"	"Tennessee"	"US"	"2020-04-03"	36.556065290000000	0E-15	1	0	0
(null)	"Davidson County, TN"	"US"	"2020-03-08"	36.134300000000000	-86.822000000000000	2	0	0
(null)	"Channel Islands"	"United Kingdom"	"2020-04-02"	49.372300000000000	-2.364400000000000	193	3	0
"Spotsylvania"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	2	0	0
"Mercer"	"Ohio"	"US"	"2020-03-30"	41.708603320000000	-80.748302180000000	2	0	0
"Furnas"	"Nebraska"	"US"	"2020-03-30"	42.899727400000000	0E-15	0	0	0
(null)	(null)	"Zimbabwe"	"2020-03-30"	-19.015438000000000	29.154857000000000	7	1	0
(null)	(null)	"Ireland"	"2020-03-21"	53.416700000000000	-7.692100000000000	785	3	5
"Hendry"	"Florida"	"US"	"2020-03-28"	30.867474790000000	0E-15	0	0	0
"Limestone"	"Texas"	"US"	"2020-03-25"	36.278291050000000	-93.744088130000000	1	0	0
"Marengo"	"Alabama"	"US"	"2020-03-25"	34.901718750000000	0E-15	0	0	0
"Garfield"	"Washington"	"US"	"2020-03-29"	48.822279760000000	0E-15	0	0	0
"Deer Lodge"	"Montana"	"US"	"2020-04-02"	48.784200290000000	0E-15	3	0	0
(null)	(null)	"Ireland"	"2020-03-08"	53.416700000000000	-7.692100000000000	19	0	0
"Miami"	"Indiana"	"US"	"2020-03-28"	41.644238680000000	0E-15	1	0	0
"Unassigned"	"Alaska"	"US"	"2020-03-30"	69.314792160000000	0E-15	0	2	0
"Carteret"	"North Carolina"	"US"	"2020-03-28"	36.493608620000000	0E-15	7	0	0
"Peach"	"Georgia"	"US"	"2020-04-01"	34.913691880000000	0E-15	7	1	0
"Custer"	"Montana"	"US"	"2020-03-23"	48.784200290000000	0E-15	0	0	0
"Columbia"	"Florida"	"US"	"2020-04-03"	30.867474790000000	0E-15	4	0	0
"Transylvania"	"North Carolina"	"US"	"2020-04-02"	36.493608620000000	0E-15	5	0	0
"Lafayette"	"Missouri"	"US"	"2020-03-31"	40.479455880000000	0E-15	19	1	0
"Warren"	"Indiana"	"US"	"2020-03-22"	41.644238680000000	0E-15	0	0	0
"Cortland"	"New York"	"US"	"2020-03-31"	44.745309050000000	0E-15	10	0	0
"Carroll"	"Indiana"	"US"	"2020-04-03"	41.644238680000000	0E-15	2	0	0
"Cook"	"Illinois"	"US"	"2020-03-23"	42.365423730000000	0E-15	922	9	0
(null)	"Jiangsu"	"China"	"2020-03-26"	32.971100000000000	119.455000000000000	640	0	631
"Leon"	"Florida"	"US"	"2020-04-02"	30.867474790000000	0E-15	35	0	0
"Gregg"	"Texas"	"US"	"2020-03-31"	36.278291050000000	-93.744088130000000	5	0	0
"Newton"	"Texas"	"US"	"2020-04-02"	36.278291050000000	-93.744088130000000	1	0	0
"Manassas Park"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	0	0	0
"Jefferson"	"New York"	"US"	"2020-03-30"	44.745309050000000	0E-15	11	0	0
"Ionia"	"Michigan"	"US"	"2020-03-28"	47.631976530000000	0E-15	2	0	0
"Baker"	"Oregon"	"US"	"2020-03-26"	45.997128890000000	-117.183537999999980	0	0	0
"Banks"	"Georgia"	"US"	"2020-03-26"	34.913691880000000	0E-15	0	0	0
"Jackson"	"Michigan"	"US"	"2020-04-01"	47.631976530000000	0E-15	56	2	0
"Kenosha"	"Wisconsin"	"US"	"2020-04-02"	46.528687680000000	0E-15	67	0	0
"Morgan"	"Colorado"	"US"	"2020-03-22"	40.875954120000000	0E-15	2	0	0
"Jefferson"	"Ohio"	"US"	"2020-04-02"	41.708603320000000	-80.748302180000000	13	0	0
"Johnson"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	32	0	0
(null)	(null)	"Qatar"	"2020-03-04"	25.354800000000000	51.183900000000000	32	0	0
"Adams"	"Washington"	"US"	"2020-03-28"	48.822279760000000	0E-15	5	0	0
"Custer"	"South Dakota"	"US"	"2020-03-24"	45.770749150000000	-96.655782800000000	0	0	0
"Cibola"	"New Mexico"	"US"	"2020-03-23"	36.605697020000000	-103.346887599999990	0	0	0
"Lafourche"	"Louisiana"	"US"	"2020-04-01"	32.831210590000000	0E-15	105	4	0
"Unassigned"	"Massachusetts"	"US"	"2020-03-30"	42.668762600000000	0E-15	489	9	0
"Garrett"	"Maryland"	"US"	"2020-03-26"	39.623576280000000	0E-15	3	0	0
"Stafford"	"Kansas"	"US"	"2020-03-29"	39.827996320000000	-94.763782250000000	1	0	0
"Kittson"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0
"Lassen"	"California"	"US"	"2020-03-27"	41.742282750000000	0E-15	0	0	0
"Lincoln"	"Maine"	"US"	"2020-03-22"	46.659263210000000	0E-15	4	0	0
"Alamance"	"North Carolina"	"US"	"2020-03-23"	36.493608620000000	0E-15	2	0	0
"Muskingum"	"Ohio"	"US"	"2020-03-29"	41.708603320000000	-80.748302180000000	2	0	0
"Dade"	"Georgia"	"US"	"2020-03-27"	34.913691880000000	0E-15	0	0	0
"Thurston"	"Washington"	"US"	"2020-03-23"	48.822279760000000	0E-15	11	0	0
"Murray"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	0	0	0
"Sunflower"	"Mississippi"	"US"	"2020-03-29"	34.880844630000000	0E-15	10	1	0
(null)	(null)	"Estonia"	"2020-03-24"	58.595300000000000	25.013600000000000	369	0	7
"Tama"	"Iowa"	"US"	"2020-03-26"	43.381078620000000	0E-15	4	0	0
"Teton"	"Wyoming"	"US"	"2020-03-29"	44.790489130000000	-104.353474300000000	14	0	0
(null)	(null)	"Martinique"	"2020-03-07"	14.641500000000000	-61.024200000000000	8	0	0
"Christian"	"Illinois"	"US"	"2020-03-27"	42.365423730000000	0E-15	1	0	0
"Madison"	"Louisiana"	"US"	"2020-03-30"	32.831210590000000	0E-15	1	0	0
"Unassigned"	"Virginia"	"US"	"2020-04-01"	39.201725820000000	0E-15	0	19	0
(null)	(null)	"Estonia"	"2020-03-11"	58.595300000000000	25.013600000000000	111	0	0
(null)	"Hubei"	"China"	"2020-02-01"	30.975600000000000	112.270700000000000	7153	249	168
"Jackson"	"Oregon"	"US"	"2020-03-27"	45.997128890000000	-117.183537999999980	6	0	0
"Cumberland"	"North Carolina"	"US"	"2020-03-24"	36.493608620000000	0E-15	5	0	0
(null)	"Nova Scotia"	"Canada"	"2020-03-29"	44.682000000000000	-63.744300000000000	122	0	0
"Redwood"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	0	0	0
"Concordia"	"Louisiana"	"US"	"2020-03-28"	32.831210590000000	0E-15	0	0	0
(null)	"Hubei"	"China"	"2020-02-14"	30.975600000000000	112.270700000000000	54406	1457	4774
"Donley"	"Texas"	"US"	"2020-04-03"	36.278291050000000	-93.744088130000000	5	0	0
"Clinton"	"Ohio"	"US"	"2020-03-23"	41.708603320000000	-80.748302180000000	1	0	0
"Marinette"	"Wisconsin"	"US"	"2020-04-03"	46.528687680000000	0E-15	2	0	0
"Cassia"	"Idaho"	"US"	"2020-03-30"	48.766847610000000	-111.205677300000000	1	0	0
"Sutter"	"California"	"US"	"2020-03-22"	41.742282750000000	0E-15	0	0	0
(null)	(null)	"Estonia"	"2020-02-27"	58.595300000000000	25.013600000000000	5	0	0
(null)	"Diamond Princess cruise ship"	"Others"	"2020-02-28"	35.443700000000000	139.638000000000000	705	6	10
"Hickman"	"Tennessee"	"US"	"2020-03-29"	36.556065290000000	0E-15	0	0	0
"Marshall"	"Kansas"	"US"	"2020-03-25"	39.827996320000000	-94.763782250000000	0	0	0
"Pike"	"Georgia"	"US"	"2020-03-29"	34.913691880000000	0E-15	2	0	0
"Richmond"	"North Carolina"	"US"	"2020-03-30"	36.493608620000000	0E-15	0	0	0
"Buffalo"	"Nebraska"	"US"	"2020-03-23"	42.899727400000000	0E-15	2	0	0
(null)	"Cook County, IL"	"US"	"2020-03-07"	41.737700000000000	-87.697600000000000	6	0	2
"Logan"	"Ohio"	"US"	"2020-04-02"	41.708603320000000	-80.748302180000000	3	0	0
"Warren"	"Pennsylvania"	"US"	"2020-04-02"	41.992538290000000	-75.032081060000000	1	0	0
"Pembina"	"North Dakota"	"US"	"2020-03-29"	48.814938700000006	0E-15	0	0	0
(null)	"Hubei"	"China"	"2020-02-27"	30.975600000000000	112.270700000000000	65596	2641	23383
(null)	"Western Australia"	"Australia"	"2020-03-19"	-31.950500000000000	115.860500000000000	52	1	0
"Dodge"	"Georgia"	"US"	"2020-03-23"	34.913691880000000	0E-15	0	0	0
(null)	"Georgia"	"US"	"2020-03-15"	33.040619000000000	-83.643074000000000	99	1	0
